TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Age Group,Price Level,Month,Dayname
T01233,C6585,Female,51,Mumbai,Furniture,3,4894,2023-04-22,Wallet,14682,Senior,Expensive,April,Saturday
T01234,C3578,Male,58,Ahmedabad,Books,4,761,2023-08-03,Cash,3044,Senior,Medium,August,Thursday
T01235,C7062,Other,35,Lucknow,Furniture,2,2482,2023-11-03,UPI,4964,Adult,High,November,Friday
T01236,C6105,Male,65,Bengaluru,Groceries,5,1892,2023-05-23,Wallet,9460,Senior,High,May,Tuesday
T01237,C6314,Male,34,Lucknow,Beauty,4,363,2023-06-13,Cash,1452,Adult,Medium,June,Tuesday
T01238,C2391,Other,55,Mumbai,Books,4,3976,2023-07-05,Wallet,15904,Senior,Expensive,July,Wednesday
T01239,C1861,Female,52,Chennai,Beauty,5,3005,2023-11-19,Cash,15025,Senior,High,November,Sunday
T01240,C3549,Female,54,Lucknow,Fashion,1,2137,2023-02-24,Cash,2137,Senior,High,February,Friday
T01241,C3579,Other,29,Mumbai,Electronics,3,3264,2023-12-07,Card,9792,Adult,High,December,Thursday
T01242,C1815,Other,42,Chennai,Groceries,4,3561,2023-12-18,Cash,14244,Senior,High,December,Monday
T01243,C2336,Other,59,Ahmedabad,Furniture,4,3369,2023-11-21,Card,13476,Senior,High,November,Tuesday
T01244,C5458,Other,42,Delhi,Books,1,903,2023-11-22,Card,903,Senior,Medium,November,Wednesday
T01245,C8259,Other,41,Bengaluru,Furniture,4,2240,2023-06-12,Wallet,8960,Senior,High,June,Monday
T01246,C7947,Male,55,Jaipur,Beauty,3,2574,2023-09-15,Cash,7722,Senior,High,September,Friday
T01247,C8957,Female,59,Delhi,Books,5,4990,2023-10-02,UPI,24950,Senior,Expensive,October,Monday
T01248,C8242,Other,22,Chennai,Groceries,2,2645,2023-09-30,Cash,5290,young Adult,High,September,Saturday
T01249,C7785,Female,51,Chennai,Beauty,2,1519,2023-07-20,UPI,3038,Senior,High,July,Thursday
T01250,C5475,Other,34,Bengaluru,Sports,5,4719,2023-04-26,Card,23595,Adult,Expensive,April,Wednesday
T01251,C4531,Male,42,Lucknow,Fashion,5,3670,2023-07-26,Wallet,18350,Senior,High,July,Wednesday
T01252,C9394,Male,32,Chennai,Groceries,5,2741,2023-09-11,Card,13705,Adult,High,September,Monday
T01253,C2864,Male,51,Chennai,Beauty,1,4836,2023-08-26,Card,4836,Senior,Expensive,August,Saturday
T01254,C6655,Male,43,Chennai,Electronics,2,1240,2023-05-27,Cash,2480,Senior,Medium,May,Saturday
T01255,C8043,Female,40,Mumbai,Books,4,1734,2023-08-19,UPI,6936,Adult,High,August,Saturday
T01256,C2816,Male,70,Delhi,Groceries,1,2148,2023-03-22,UPI,2148,Senior,High,March,Wednesday
T01257,C5640,Female,40,Lucknow,Sports,3,1211,2023-04-01,UPI,3633,Adult,Medium,April,Saturday
T01258,C8972,Other,49,Bengaluru,Fashion,5,3510,2023-07-24,Wallet,17550,Senior,High,July,Monday
T01259,C9633,Other,68,Lucknow,Furniture,4,4640,2023-05-28,Card,18560,Senior,Expensive,May,Sunday
T01260,C6053,Male,48,Bengaluru,Furniture,2,1734,2023-01-02,Card,3468,Senior,High,January,Monday
T01261,C1744,Female,56,Ahmedabad,Furniture,4,2566,2023-09-30,UPI,10264,Senior,High,September,Saturday
T01262,C4612,Other,18,Kolkata,Furniture,1,2598,2023-06-21,UPI,2598,young Adult,High,June,Wednesday
T01263,C7475,Other,50,Bengaluru,Groceries,4,801,2023-08-26,Card,3204,Senior,Medium,August,Saturday
T01264,C1897,Other,26,Chennai,Sports,5,2535,2023-12-02,UPI,12675,Adult,High,December,Saturday
T01265,C1125,Other,46,Hyderabad,Sports,2,4742,2023-03-30,UPI,9484,Senior,Expensive,March,Thursday
T01266,C4349,Male,28,Ahmedabad,Furniture,2,3877,2023-12-16,Wallet,7754,Adult,Expensive,December,Saturday
T01267,C5938,Male,32,Bengaluru,Electronics,2,4571,2023-02-20,Cash,9142,Adult,Expensive,February,Monday
T01268,C4460,Male,22,Jaipur,Books,2,1602,2023-07-16,UPI,3204,young Adult,High,July,Sunday
T01269,C3248,Other,50,Mumbai,Furniture,1,3179,2023-10-25,Wallet,3179,Senior,High,October,Wednesday
T01270,C5186,Male,59,Kolkata,Books,1,3679,2023-12-01,Cash,3679,Senior,High,December,Friday
T01271,C5742,Other,35,Delhi,Groceries,4,886,2023-08-03,Wallet,3544,Adult,Medium,August,Thursday
T01272,C6375,Male,31,Bengaluru,Sports,1,1235,2023-08-03,Wallet,1235,Adult,Medium,August,Thursday
T01273,C2965,Male,27,Lucknow,Fashion,2,4413,2023-07-30,Card,8826,Adult,Expensive,July,Sunday
T01274,C1126,Female,29,Bengaluru,Furniture,3,3720,2023-04-07,Card,11160,Adult,High,April,Friday
T01275,C9149,Female,28,Ahmedabad,Beauty,4,2666,2023-11-22,Cash,10664,Adult,High,November,Wednesday
T01276,C8055,Other,41,Pune,Furniture,3,4227,2023-01-15,Cash,12681,Senior,Expensive,January,Sunday
T01277,C3878,Other,56,Pune,Electronics,2,3029,2023-11-13,Wallet,6058,Senior,High,November,Monday
T01278,C3116,Other,63,Hyderabad,Electronics,3,3936,2023-04-25,Cash,11808,Senior,Expensive,April,Tuesday
T01279,C7229,Female,70,Ahmedabad,Sports,4,3001,2023-03-12,Card,12004,Senior,High,March,Sunday
T01280,C9725,Male,25,Bengaluru,Groceries,1,3603,2023-11-09,Card,3603,young Adult,High,November,Thursday
T01281,C4770,Female,60,Hyderabad,Furniture,2,3921,2023-11-14,UPI,7842,Senior,Expensive,November,Tuesday
T01282,C9196,Male,32,Lucknow,Beauty,5,3544,2023-09-15,Card,17720,Adult,High,September,Friday
T01283,C6802,Other,44,Kolkata,Fashion,4,3460,2023-02-11,UPI,13840,Senior,High,February,Saturday
T01284,C2180,Female,69,Mumbai,Beauty,1,3878,2023-11-03,UPI,3878,Senior,Expensive,November,Friday
T01285,C7505,Other,39,Chennai,Beauty,3,326,2023-10-20,Wallet,978,Adult,Medium,October,Friday
T01286,C1693,Male,64,Delhi,Beauty,2,4678,2023-07-29,Cash,9356,Senior,Expensive,July,Saturday
T01287,C8147,Male,25,Mumbai,Fashion,5,316,2023-01-12,Card,1580,young Adult,Medium,January,Thursday
T01288,C1307,Female,48,Bengaluru,Furniture,5,3548,2023-06-16,UPI,17740,Senior,High,June,Friday
T01289,C8532,Female,61,Ahmedabad,Sports,1,824,2023-11-09,Card,824,Senior,Medium,November,Thursday
T01290,C2275,Female,48,Pune,Beauty,3,1251,2023-05-08,Cash,3753,Senior,Medium,May,Monday
T01291,C6129,Other,48,Ahmedabad,Beauty,4,2577,2023-03-27,UPI,10308,Senior,High,March,Monday
T01292,C8033,Male,31,Chennai,Sports,4,2087,2023-10-19,Cash,8348,Adult,High,October,Thursday
T01293,C7626,Female,55,Ahmedabad,Electronics,5,4854,2023-11-17,Card,24270,Senior,Expensive,November,Friday
T01294,C7843,Other,28,Jaipur,Groceries,4,4295,2023-08-30,Card,17180,Adult,Expensive,August,Wednesday
T01295,C5743,Other,59,Hyderabad,Furniture,2,3156,2023-12-17,UPI,6312,Senior,High,December,Sunday
T01296,C2887,Other,44,Pune,Furniture,2,1142,2023-02-16,Card,2284,Senior,Medium,February,Thursday
T01297,C7636,Male,19,Pune,Electronics,3,4550,2023-07-09,Wallet,13650,young Adult,Expensive,July,Sunday
T01298,C1341,Female,33,Ahmedabad,Books,1,4733,2023-01-12,Wallet,4733,Adult,Expensive,January,Thursday
T01299,C6321,Female,20,Chennai,Furniture,3,2503,2023-11-04,UPI,7509,young Adult,High,November,Saturday
T01300,C3815,Other,26,Bengaluru,Groceries,1,538,2023-12-01,Wallet,538,Adult,Medium,December,Friday
T01301,C8538,Female,54,Jaipur,Fashion,1,3316,2023-07-19,Wallet,3316,Senior,High,July,Wednesday
T01302,C6928,Male,55,Pune,Fashion,1,1131,2023-10-10,Card,1131,Senior,Medium,October,Tuesday
T01303,C2443,Female,28,Mumbai,Beauty,3,3400,2023-09-19,Wallet,10200,Adult,High,September,Tuesday
T01304,C8155,Other,26,Chennai,Groceries,5,148,2023-04-09,Wallet,740,Adult,Low,April,Sunday
T01305,C2734,Male,58,Ahmedabad,Books,2,3891,2023-03-24,UPI,7782,Senior,Expensive,March,Friday
T01306,C4986,Female,50,Pune,Fashion,1,4343,2023-08-23,Card,4343,Senior,Expensive,August,Wednesday
T01307,C8138,Male,20,Kolkata,Sports,5,3870,2023-07-08,Cash,19350,young Adult,Expensive,July,Saturday
T01308,C7560,Female,54,Jaipur,Furniture,3,545,2023-05-03,Cash,1635,Senior,Medium,May,Wednesday
T01309,C9584,Male,27,Mumbai,Groceries,2,793,2023-03-31,Cash,1586,Adult,Medium,March,Friday
T01310,C2288,Other,21,Delhi,Sports,3,548,2023-08-30,Cash,1644,young Adult,Medium,August,Wednesday
T01311,C7484,Other,28,Jaipur,Electronics,4,2313,2023-12-31,Cash,9252,Adult,High,December,Sunday
T01312,C6083,Other,34,Kolkata,Sports,5,976,2023-04-13,Cash,4880,Adult,Medium,April,Thursday
T01313,C6562,Male,29,Pune,Electronics,1,2831,2023-06-15,UPI,2831,Adult,High,June,Thursday
T01314,C4630,Male,51,Lucknow,Electronics,3,4968,2023-03-09,Cash,14904,Senior,Expensive,March,Thursday
T01315,C6456,Other,43,Chennai,Sports,1,897,2023-05-31,UPI,897,Senior,Medium,May,Wednesday
T01316,C3754,Other,56,Kolkata,Electronics,5,2480,2023-02-03,Wallet,12400,Senior,High,February,Friday
T01317,C2251,Male,54,Chennai,Sports,5,4732,2023-01-16,Wallet,23660,Senior,Expensive,January,Monday
T01318,C9363,Male,58,Chennai,Furniture,2,4044,2023-04-16,Card,8088,Senior,Expensive,April,Sunday
T01319,C2868,Male,19,Delhi,Furniture,4,2814,2023-10-23,Cash,11256,young Adult,High,October,Monday
T01320,C9693,Male,64,Chennai,Electronics,4,598,2023-08-25,Cash,2392,Senior,Medium,August,Friday
T01321,C9355,Male,64,Lucknow,Furniture,3,1094,2023-08-24,UPI,3282,Senior,Medium,August,Thursday
T01322,C4176,Female,60,Pune,Beauty,3,4889,2023-05-06,Card,14667,Senior,Expensive,May,Saturday
T01323,C6724,Female,70,Ahmedabad,Beauty,2,4284,2023-12-17,Card,8568,Senior,Expensive,December,Sunday
T01324,C6752,Female,36,Hyderabad,Sports,5,534,2023-11-05,Wallet,2670,Adult,Medium,November,Sunday
T01325,C3419,Male,23,Lucknow,Books,5,1779,2023-08-16,UPI,8895,young Adult,High,August,Wednesday
T01326,C4871,Male,31,Hyderabad,Groceries,5,4329,2023-05-04,Cash,21645,Adult,Expensive,May,Thursday
T01327,C2684,Male,46,Jaipur,Groceries,2,1280,2023-04-01,UPI,2560,Senior,Medium,April,Saturday
T01328,C3399,Other,56,Kolkata,Groceries,1,4704,2023-08-25,Wallet,4704,Senior,Expensive,August,Friday
T01329,C5193,Other,48,Bengaluru,Sports,4,4157,2023-09-14,Cash,16628,Senior,Expensive,September,Thursday
T01330,C4232,Other,48,Kolkata,Electronics,1,1217,2023-11-25,UPI,1217,Senior,Medium,November,Saturday
T01331,C3842,Other,28,Jaipur,Books,5,1931,2023-02-26,Cash,9655,Adult,High,February,Sunday
T01332,C3504,Female,32,Mumbai,Sports,4,1367,2023-11-06,Cash,5468,Adult,Medium,November,Monday
T01333,C2234,Male,44,Mumbai,Electronics,3,2564,2023-06-19,UPI,7692,Senior,High,June,Monday
T01334,C3902,Female,56,Delhi,Electronics,2,2646,2023-03-23,Card,5292,Senior,High,March,Thursday
T01335,C9095,Male,27,Mumbai,Beauty,3,152,2023-05-06,UPI,456,Adult,Low,May,Saturday
T01336,C8601,Female,68,Pune,Beauty,2,4072,2023-08-25,Wallet,8144,Senior,Expensive,August,Friday
T01337,C8354,Other,55,Delhi,Furniture,4,1744,2023-02-05,Card,6976,Senior,High,February,Sunday
T01338,C6295,Female,70,Jaipur,Fashion,4,1039,2023-01-04,Cash,4156,Senior,Medium,January,Wednesday
T01339,C6179,Female,67,Delhi,Books,2,650,2023-01-17,Cash,1300,Senior,Medium,January,Tuesday
T01340,C3473,Male,29,Ahmedabad,Fashion,5,100,2023-12-16,Wallet,500,Adult,Low,December,Saturday
T01341,C8205,Other,57,Kolkata,Books,3,1353,2023-12-13,Card,4059,Senior,Medium,December,Wednesday
T01342,C2118,Female,60,Hyderabad,Furniture,2,1091,2023-07-28,Cash,2182,Senior,Medium,July,Friday
T01343,C8682,Male,50,Chennai,Electronics,1,4358,2023-09-24,Cash,4358,Senior,Expensive,September,Sunday
T01344,C8245,Other,34,Chennai,Electronics,5,893,2023-08-29,Cash,4465,Adult,Medium,August,Tuesday
T01345,C5961,Other,28,Hyderabad,Furniture,3,2125,2023-07-17,Card,6375,Adult,High,July,Monday
T01346,C5500,Male,64,Mumbai,Beauty,3,1773,2023-02-06,Wallet,5319,Senior,High,February,Monday
T01347,C1920,Male,61,Mumbai,Groceries,5,948,2023-08-02,UPI,4740,Senior,Medium,August,Wednesday
T01348,C6766,Male,39,Lucknow,Groceries,1,3980,2023-05-14,UPI,3980,Adult,Expensive,May,Sunday
T01349,C9312,Other,47,Delhi,Sports,3,301,2023-10-03,Cash,903,Senior,Medium,October,Tuesday
T01350,C2215,Male,56,Mumbai,Beauty,5,4243,2023-03-03,Wallet,21215,Senior,Expensive,March,Friday
T01351,C6085,Female,55,Lucknow,Furniture,4,3735,2023-11-07,Cash,14940,Senior,High,November,Tuesday
T01352,C8565,Male,22,Hyderabad,Books,2,3300,2023-11-28,Card,6600,young Adult,High,November,Tuesday
T01353,C8404,Female,32,Lucknow,Beauty,4,555,2023-10-01,Card,2220,Adult,Medium,October,Sunday
T01354,C1616,Female,42,Delhi,Furniture,3,1097,2024-01-01,Cash,3291,Senior,Medium,January,Monday
T01355,C1932,Female,42,Delhi,Sports,4,2556,2023-01-13,Wallet,10224,Senior,High,January,Friday
T01356,C7041,Female,26,Delhi,Books,1,3414,2023-08-13,Wallet,3414,Adult,High,August,Sunday
T01357,C5703,Male,24,Lucknow,Groceries,3,4062,2023-09-04,Cash,12186,young Adult,Expensive,September,Monday
T01358,C2257,Other,19,Bengaluru,Groceries,2,1607,2023-01-31,Cash,3214,young Adult,High,January,Tuesday
T01359,C2479,Female,30,Pune,Books,2,2024,2023-05-30,Wallet,4048,Adult,High,May,Tuesday
T01360,C9307,Male,51,Lucknow,Books,2,4578,2023-07-23,Wallet,9156,Senior,Expensive,July,Sunday
T01361,C7299,Female,50,Bengaluru,Fashion,1,2232,2023-01-21,Wallet,2232,Senior,High,January,Saturday
T01362,C8581,Male,61,Delhi,Fashion,2,3697,2023-07-06,Wallet,7394,Senior,High,July,Thursday
T01363,C1672,Female,44,Bengaluru,Fashion,4,1109,2023-07-24,Card,4436,Senior,Medium,July,Monday
T01364,C8368,Other,70,Chennai,Electronics,4,3641,2023-09-19,Cash,14564,Senior,High,September,Tuesday
T01365,C4084,Female,27,Chennai,Beauty,3,1298,2023-11-19,Cash,3894,Adult,Medium,November,Sunday
T01366,C6267,Other,56,Ahmedabad,Sports,2,277,2023-11-29,Cash,554,Senior,Medium,November,Wednesday
T01367,C8792,Other,24,Delhi,Groceries,1,1613,2023-08-14,UPI,1613,young Adult,High,August,Monday
T01368,C9214,Male,29,Ahmedabad,Books,5,1260,2023-08-08,UPI,6300,Adult,Medium,August,Tuesday
T01369,C3471,Female,48,Chennai,Beauty,4,2071,2023-03-05,Wallet,8284,Senior,High,March,Sunday
T01370,C2013,Female,57,Pune,Electronics,3,1498,2023-02-23,Card,4494,Senior,Medium,February,Thursday
T01371,C8381,Other,56,Kolkata,Furniture,4,4290,2023-03-16,UPI,17160,Senior,Expensive,March,Thursday
T01372,C2695,Female,20,Chennai,Sports,4,4578,2023-05-15,Cash,18312,young Adult,Expensive,May,Monday
T01373,C6626,Male,68,Bengaluru,Electronics,3,1741,2023-10-24,UPI,5223,Senior,High,October,Tuesday
T01374,C2381,Other,52,Delhi,Electronics,4,4000,2023-02-27,Card,16000,Senior,Expensive,February,Monday
T01375,C9266,Other,50,Chennai,Furniture,4,4035,2023-03-28,Card,16140,Senior,Expensive,March,Tuesday
T01376,C3827,Male,66,Mumbai,Electronics,1,2475,2023-07-07,Wallet,2475,Senior,High,July,Friday
T01377,C1641,Male,25,Pune,Electronics,5,2471,2023-07-31,Cash,12355,young Adult,High,July,Monday
T01378,C5059,Male,23,Pune,Fashion,3,919,2023-12-03,Cash,2757,young Adult,Medium,December,Sunday
T01379,C8172,Female,48,Kolkata,Beauty,3,4923,2023-06-23,Wallet,14769,Senior,Expensive,June,Friday
T01380,C8199,Male,60,Mumbai,Furniture,2,4138,2023-03-14,Wallet,8276,Senior,Expensive,March,Tuesday
T01381,C9586,Male,26,Chennai,Furniture,5,3109,2023-05-05,Card,15545,Adult,High,May,Friday
T01382,C9564,Other,56,Chennai,Beauty,4,2354,2023-09-05,Cash,9416,Senior,High,September,Tuesday
T01383,C3600,Female,52,Bengaluru,Furniture,1,3304,2023-04-18,UPI,3304,Senior,High,April,Tuesday
T01384,C6962,Other,70,Ahmedabad,Books,2,3260,2023-05-16,UPI,6520,Senior,High,May,Tuesday
T01385,C7108,Other,18,Delhi,Beauty,3,979,2023-02-19,Cash,2937,young Adult,Medium,February,Sunday
T01386,C5634,Male,67,Ahmedabad,Beauty,5,3900,2023-06-18,UPI,19500,Senior,Expensive,June,Sunday
T01387,C7347,Female,61,Hyderabad,Sports,1,3515,2023-11-25,Wallet,3515,Senior,High,November,Saturday
T01388,C7697,Male,59,Lucknow,Beauty,3,3580,2023-12-22,Wallet,10740,Senior,High,December,Friday
T01389,C6543,Other,45,Pune,Furniture,4,1313,2023-02-07,Card,5252,Senior,Medium,February,Tuesday
T01390,C1857,Female,51,Bengaluru,Groceries,2,329,2023-08-23,UPI,658,Senior,Medium,August,Wednesday
T01391,C6482,Other,44,Ahmedabad,Sports,5,2421,2023-12-30,UPI,12105,Senior,High,December,Saturday
T01392,C2079,Other,41,Delhi,Books,2,3844,2023-09-09,Card,7688,Senior,Expensive,September,Saturday
T01393,C6401,Female,20,Bengaluru,Sports,4,1084,2023-05-06,UPI,4336,young Adult,Medium,May,Saturday
T01394,C2548,Male,62,Jaipur,Groceries,4,4722,2023-05-14,UPI,18888,Senior,Expensive,May,Sunday
T01395,C7333,Male,51,Pune,Beauty,3,3290,2023-06-25,Wallet,9870,Senior,High,June,Sunday
T01396,C5655,Other,45,Hyderabad,Beauty,2,190,2023-06-01,Card,380,Senior,Low,June,Thursday
T01397,C5128,Male,32,Lucknow,Beauty,2,4855,2023-12-19,Wallet,9710,Adult,Expensive,December,Tuesday
T01398,C3463,Female,69,Delhi,Beauty,2,2580,2023-08-16,UPI,5160,Senior,High,August,Wednesday
T01399,C6461,Female,48,Ahmedabad,Furniture,2,379,2023-06-19,Wallet,758,Senior,Medium,June,Monday
T01400,C2335,Male,68,Chennai,Books,1,3741,2023-08-19,UPI,3741,Senior,High,August,Saturday
T01401,C3317,Male,67,Delhi,Groceries,3,449,2023-12-25,UPI,1347,Senior,Medium,December,Monday
T01402,C6731,Other,42,Mumbai,Electronics,5,3005,2023-05-13,Card,15025,Senior,High,May,Saturday
T01403,C6082,Female,40,Delhi,Fashion,1,1241,2023-10-18,Wallet,1241,Adult,Medium,October,Wednesday
T01404,C7421,Male,55,Delhi,Fashion,2,3933,2023-05-21,Wallet,7866,Senior,Expensive,May,Sunday
T01405,C3112,Male,69,Lucknow,Electronics,4,3854,2023-11-01,UPI,15416,Senior,Expensive,November,Wednesday
T01406,C2388,Male,65,Chennai,Fashion,4,2368,2023-01-19,Wallet,9472,Senior,High,January,Thursday
T01407,C6072,Other,66,Ahmedabad,Electronics,2,174,2023-03-13,Cash,348,Senior,Low,March,Monday
T01408,C7171,Female,62,Mumbai,Books,1,1396,2023-03-17,UPI,1396,Senior,Medium,March,Friday
T01409,C6381,Other,54,Ahmedabad,Electronics,1,3030,2023-09-25,Card,3030,Senior,High,September,Monday
T01410,C3093,Female,24,Bengaluru,Beauty,3,4201,2023-05-28,UPI,12603,young Adult,Expensive,May,Sunday
T01411,C9624,Female,45,Mumbai,Fashion,4,4222,2023-01-14,UPI,16888,Senior,Expensive,January,Saturday
T01412,C2531,Other,26,Mumbai,Books,2,1826,2023-04-24,Wallet,3652,Adult,High,April,Monday
T01413,C7937,Male,34,Pune,Electronics,1,2957,2023-07-09,Wallet,2957,Adult,High,July,Sunday
T01414,C9331,Other,48,Chennai,Fashion,1,4401,2023-10-16,Card,4401,Senior,Expensive,October,Monday
T01415,C6928,Male,67,Bengaluru,Furniture,5,3299,2023-07-05,Cash,16495,Senior,High,July,Wednesday
T01416,C1298,Other,32,Kolkata,Beauty,3,4302,2024-01-01,UPI,12906,Adult,Expensive,January,Monday
T01417,C6940,Male,23,Pune,Fashion,5,614,2023-05-30,Card,3070,young Adult,Medium,May,Tuesday
T01418,C6060,Other,36,Lucknow,Beauty,4,1529,2023-06-07,UPI,6116,Adult,High,June,Wednesday
T01419,C3953,Female,56,Mumbai,Fashion,2,1340,2023-03-23,Card,2680,Senior,Medium,March,Thursday
T01420,C4509,Male,52,Jaipur,Furniture,4,2982,2023-10-18,Card,11928,Senior,High,October,Wednesday
T01421,C6598,Other,44,Ahmedabad,Books,2,4713,2023-11-21,Card,9426,Senior,Expensive,November,Tuesday
T01422,C8967,Other,34,Ahmedabad,Beauty,1,2879,2023-06-06,Wallet,2879,Adult,High,June,Tuesday
T01423,C4145,Male,30,Pune,Books,1,3864,2023-09-01,Cash,3864,Adult,Expensive,September,Friday
T01424,C4711,Female,18,Pune,Books,2,1247,2024-01-01,Wallet,2494,young Adult,Medium,January,Monday
T01425,C3253,Other,63,Delhi,Sports,4,2380,2023-08-14,Cash,9520,Senior,High,August,Monday
T01426,C3538,Male,65,Jaipur,Fashion,4,2581,2023-12-11,Cash,10324,Senior,High,December,Monday
T01427,C2264,Male,68,Hyderabad,Electronics,3,3327,2023-05-31,Cash,9981,Senior,High,May,Wednesday
T01428,C5846,Female,18,Mumbai,Groceries,5,658,2023-03-21,Cash,3290,young Adult,Medium,March,Tuesday
T01429,C2657,Female,54,Pune,Books,2,4062,2023-12-22,UPI,8124,Senior,Expensive,December,Friday
T01430,C9317,Female,51,Ahmedabad,Furniture,4,3184,2023-03-07,Card,12736,Senior,High,March,Tuesday
T01431,C9843,Female,25,Delhi,Fashion,1,3964,2023-03-17,Card,3964,young Adult,Expensive,March,Friday
T01432,C9626,Other,51,Lucknow,Furniture,4,1577,2023-11-08,UPI,6308,Senior,High,November,Wednesday
T01433,C1618,Other,18,Jaipur,Furniture,4,4818,2023-05-30,Wallet,19272,young Adult,Expensive,May,Tuesday
T01434,C6517,Female,42,Kolkata,Electronics,3,4253,2023-07-16,Cash,12759,Senior,Expensive,July,Sunday
T01435,C3147,Female,59,Kolkata,Electronics,4,4404,2023-05-12,UPI,17616,Senior,Expensive,May,Friday
T01436,C7172,Female,31,Chennai,Fashion,3,2223,2023-11-23,UPI,6669,Adult,High,November,Thursday
T01437,C3527,Female,62,Pune,Fashion,1,1160,2023-04-27,Wallet,1160,Senior,Medium,April,Thursday
T01438,C3658,Male,69,Mumbai,Beauty,1,2754,2023-01-15,Wallet,2754,Senior,High,January,Sunday
T01439,C3962,Male,38,Delhi,Beauty,1,4923,2023-04-19,Card,4923,Adult,Expensive,April,Wednesday
T01440,C3712,Male,44,Kolkata,Furniture,1,4857,2023-10-26,UPI,4857,Senior,Expensive,October,Thursday
T01441,C8170,Male,41,Jaipur,Furniture,1,2951,2023-06-05,Wallet,2951,Senior,High,June,Monday
T01442,C1715,Other,24,Kolkata,Furniture,4,4888,2023-03-17,Cash,19552,young Adult,Expensive,March,Friday
T01443,C7731,Male,27,Delhi,Electronics,5,3407,2023-10-27,Card,17035,Adult,High,October,Friday
T01444,C6968,Male,45,Ahmedabad,Books,2,653,2023-01-07,Wallet,1306,Senior,Medium,January,Saturday
T01445,C4891,Male,59,Chennai,Furniture,1,468,2023-05-13,Card,468,Senior,Medium,May,Saturday
T01446,C8277,Male,55,Hyderabad,Sports,5,341,2023-07-06,Card,1705,Senior,Medium,July,Thursday
T01447,C5668,Female,34,Bengaluru,Fashion,5,1403,2023-09-18,Cash,7015,Adult,Medium,September,Monday
T01448,C8355,Female,34,Jaipur,Fashion,5,1998,2023-09-22,Cash,9990,Adult,High,September,Friday
T01449,C4833,Female,52,Mumbai,Groceries,4,890,2023-07-27,Wallet,3560,Senior,Medium,July,Thursday
T01450,C9749,Female,45,Pune,Sports,3,970,2023-09-02,Card,2910,Senior,Medium,September,Saturday
T01451,C4918,Male,54,Hyderabad,Books,1,4191,2023-11-13,Cash,4191,Senior,Expensive,November,Monday
T01452,C6070,Other,41,Chennai,Books,5,4002,2023-03-29,UPI,20010,Senior,Expensive,March,Wednesday
T01453,C8684,Female,57,Pune,Furniture,2,2751,2023-06-26,Card,5502,Senior,High,June,Monday
T01454,C4178,Male,35,Delhi,Electronics,4,1996,2023-11-26,Wallet,7984,Adult,High,November,Sunday
T01455,C7026,Female,61,Kolkata,Groceries,4,2038,2023-03-21,UPI,8152,Senior,High,March,Tuesday
T01456,C8218,Female,43,Ahmedabad,Electronics,4,963,2023-10-28,Card,3852,Senior,Medium,October,Saturday
